Nome: FAZENDA IPANEMA
Codigo Estacao: 83204
Latitude: -23.42
Longitude: -47.58
Altitude: 584
Situacao: Desativada
Data Inicial: 1948-12-31
Data Final: 1970-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-11-30;5.1;10.9;0;null;null;16.5;72.25;54;0;
1961-12-01;4.9;5.6;0;null;null;19.8;84.75;73;3.2;
1961-12-02;3.2;5.6;36.2;null;null;19.8;90;79;1.266667;
1961-12-03;3;1.3;.6;null;null;19;84.25;81;1.333333;
1961-12-04;3.8;8.5;0;null;null;17.6;79.5;72;4.5;
1961-12-05;4.7;6;0;null;null;15.3;73;70;4.333333;
1961-12-06;5.3;6.3;0;null;null;15;78.5;72;4.266667;
1961-12-07;2.4;7.4;0;null;null;14.9;75.25;63;2.966667;
1961-12-08;5.2;5.6;0;null;null;14.9;72;53;0;
1961-12-09;3.3;8.6;0;null;null;13.7;78.25;61;.733333;
1961-12-10;3.5;10;0;null;null;13.7;74;53;0;
1961-12-11;3.8;7.8;0;null;null;16.2;75.75;56;0;
1961-12-12;3.9;10.8;0;null;null;17.3;73.25;61;.966667;
1961-12-13;4.6;11.5;0;null;null;15.3;73.5;64;1.733333;
1961-12-14;4.8;10.8;0;null;null;17.7;79.5;68;.933333;
1961-12-15;2.9;1.3;1.3;null;null;17.8;84.5;74;0;
1961-12-16;2.3;3;3.5;null;null;19.7;84;69;2.966667;
1961-12-17;2.8;2.7;7;null;null;18.9;85.5;76;1.5;
1961-12-18;2.2;4.6;1.5;null;null;18.1;81;80;1.166667;
1961-12-19;2.3;4;0;null;null;16.5;81.25;62;1.233333;
1961-12-20;2.7;7.5;.1;null;null;18.1;70;56;1.266667;
1961-12-21;3.8;4.3;0;null;null;19.2;73.5;50;0;
1961-12-22;2.8;6;1.2;null;null;18.1;80.25;61;0;
1961-12-23;3.1;5.1;.7;null;null;19.8;76;53;0;
1961-12-24;4;.9;1.8;null;null;18.4;86;76;1.333333;
1961-12-25;1.4;0;74.8;null;null;18.6;92.75;88;0;
1961-12-26;.7;.4;20.1;null;null;17.9;92.5;90;0;
