Nome: COXIM
Codigo Estacao: 83512
Latitude: -18.5
Longitude: -54.76999999
Altitude: 287
Situacao: Fechada
Data Inicial: 1973-10-21
Data Final: 1994-01-30
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1974-07-12;4;9.4;0;null;null;11.7;72.25;40;1;
1974-07-13;4.2;9.5;0;null;null;11.6;74.5;35;1.666667;
1974-07-14;4.8;9.4;0;null;null;10.6;63.75;40;1;
1974-07-15;4;9.4;.1;null;null;11.5;74.5;39;1;
1974-07-16;5;9.1;0;null;null;12.7;71.75;33;1;
1974-07-17;6.5;8.8;0;null;null;10.8;74.5;40;1;
1974-07-18;4.5;6.8;0;null;null;12;78;35;1;
1974-07-19;4.5;1.3;0;null;null;17;86;68;1.666667;
1974-07-20;1.5;4.4;0;null;null;14;85.25;67;2.333333;
1974-07-21;2.1;9.1;0;null;null;13;80;56;1.666667;
1974-07-22;4.9;7.1;.1;null;null;16.5;77;37;1;
1974-07-23;4;6.6;0;null;null;15.8;84.75;65;2.333333;
1974-07-24;3;8.8;.1;null;null;12.5;81.75;58;1.333333;
1974-07-25;3;9.4;0;null;null;13.6;81.5;68;1;
1974-07-26;4.5;9.4;0;null;null;12.9;87.25;77;1.666667;
1974-07-27;4;9.5;0;null;null;10.1;84.75;71;1.666667;
1974-07-28;2.5;9.3;0;null;null;11.2;80.75;72;1;
1974-07-29;2.5;9.6;0;null;null;11;77.75;58;1.333333;
1974-07-30;2.5;9.6;0;null;null;11.8;76;51;1.333333;
1974-07-31;2.5;9.1;0;null;null;11.5;78.5;59;1.333333;
1974-08-01;2.5;9.4;0;null;null;11;82;77;1.666667;
1974-08-02;3;9.7;0;null;null;11.3;82.5;78;1.666667;
1974-08-03;3;9.8;0;null;null;11.5;71.5;58;1.666667;
1974-08-04;6.5;4.2;0;null;null;11.6;76;51;1;
1974-08-05;6;3.4;0;null;null;15.4;76.5;63;1.666667;
1974-08-06;2.5;8.1;0;null;null;12.8;73.75;48;1.333333;
1974-08-07;4.5;6.4;0;null;null;13.8;63;46;1.666667;
1974-08-08;6.5;3.2;0;null;null;17.4;65.25;46;1;
1974-08-09;4;5;0;null;null;13.2;65.75;48;1.666667;
1974-08-10;6;8;0;null;null;13.9;65;44;1.666667;
1974-08-11;6.4;8.5;0;null;null;15.9;62.25;43;1.666667;
1974-08-12;8.1;6.4;0;null;null;15.2;68.25;41;1;
1974-08-13;6;3.5;0;null;null;16.7;62.25;41;.666667;
1974-08-14;3.5;3.9;1.8;null;null;18.5;79.5;51;1;
1974-08-15;3.5;1.8;59;null;null;19.4;85;79;1.666667;
1974-08-16;2;9.4;20.2;null;null;14.9;66.25;40;2.333333;
1974-08-17;3.1;9.5;0;null;null;12.6;67.5;36;1.666667;
1974-08-18;2.9;8;2;null;null;16.8;72.5;43;4;
1974-08-19;2.9;9.5;0;null;null;12.7;61.75;35;1.666667;
1974-08-20;2.1;9.8;0;null;null;14.6;65;36;1;
1974-08-21;2.5;8.4;0;null;null;16.5;63.75;33;1;
1974-08-22;2.6;9;0;null;null;16.1;64;32;1;
1974-08-23;2.4;7.7;0;null;null;15.8;68;24;1.666667;
1974-08-24;2.8;5.9;0;null;null;14.8;68;28;1.333333;
1974-08-25;3.2;9.1;0;null;null;16.4;71.25;33;1.333333;
1974-08-26;6.5;8;0;null;null;18.4;74.5;41;2.333333;
